Customer ID,Customer Name,Last Name,Date of Birth,Segment
CUST022754,Cynthia,Ayala,7/2/1986,Consumer
CUST022755,Mark,Thomas,12/28/1987,Consumer
CUST022756,Emily,Curry,4/18/1986,Corporate
CUST022757,Michelle,Matthews,12/29/1952,Consumer
CUST022758,Jose,Bowen,11/13/1990,Corporate
CUST022759,Darrell,Rice,6/9/2005,Consumer
CUST022760,Christopher,Saunders,4/12/1984,Consumer
CUST022761,Gary,Snyder,9/1/2005,Corporate
CUST022762,Michele,Herman,8/21/1986,Corporate
CUST022763,Michael,Gray,10/30/2006,Consumer
CUST022764,Lorraine,Russell,2/22/1969,Consumer
CUST022765,Curtis,Hendricks,2/5/1963,Corporate
CUST022766,Suzanne,Smith,2/3/1974,Consumer
CUST022767,Samuel,Jones,4/6/1999,Corporate
CUST022768,Karen,Eaton,3/24/1985,Consumer
CUST022769,Denise,Robinson,12/28/2006,Consumer
CUST022770,Adam,Armstrong,12/2/1974,Consumer
CUST022771,Julie,Mack,1/22/1950,Consumer
CUST022772,Peter,Johnston,10/24/1956,Corporate
CUST022773,Michael,Wagner,10/28/1967,Consumer
CUST022774,Antonio,Bailey,4/4/1968,Consumer
CUST022775,Robert,Rush,10/26/1991,Consumer
CUST022776,Robert,Brown,2/10/2014,Consumer
CUST022777,Ashley,Beard,11/26/2016,Corporate
CUST022778,Peter,Torres,2/10/2014,Consumer
CUST022779,Beverly,Austin,8/11/1958,Corporate
CUST022780,Christine,Nelson,7/5/1999,Corporate
CUST022781,Arthur,Torres,1/12/1968,Corporate
CUST022782,Maurice,Burch,11/6/1985,Consumer
CUST022783,Cheryl,Greer,7/10/1966,Consumer
CUST022784,Danielle,Cobb,12/26/1984,Consumer
CUST022785,Derek,Sullivan,8/6/1951,Consumer
CUST022786,Brandon,Jones,4/30/1999,Corporate
CUST022787,Christopher,Thompson,2/5/2004,Consumer
CUST022788,Matthew,Walls,6/17/1955,Corporate
CUST022789,Holly,Gomez,12/4/1980,Corporate
CUST022790,Stephen,Davis,12/15/1960,Corporate
CUST022791,Robert,Carroll,8/26/1950,Corporate
CUST022792,Thomas,Vincent,1/31/2005,Consumer
CUST022793,Karen,Lopez,4/2/1960,Corporate
CUST022794,Eric,Pruitt,5/18/1964,Consumer
CUST022795,Alexander,Greene,9/12/1963,Corporate
CUST022796,Tina,Lewis,8/25/1987,Consumer
CUST022797,Gregory,Lopez,3/13/1969,Corporate
CUST022798,Kendra,Hudson,8/13/1969,Consumer
CUST022799,Gregory,Medina,3/30/1963,Corporate
CUST022800,Sharon,Torres,1/23/1989,Consumer
CUST022801,Fred,Rivera,4/30/1954,Consumer
CUST022802,Jane,Jones,2/19/2007,Corporate
CUST022803,Craig,Johnson,6/5/2017,Corporate
CUST022804,Larry,Nelson,2/9/1984,Corporate
CUST022805,Eileen,Thomas,8/27/1953,Corporate
CUST022806,Stephen,Schmidt,1/11/2010,Consumer
CUST022807,Ronnie,Berg,4/8/1971,Consumer
CUST022808,Gabriel,Nelson,7/27/1999,Consumer
CUST022809,David,Powers,5/16/1975,Consumer
CUST022810,Sara,Knight,11/11/1958,Consumer
CUST022811,Christopher,Lyons,12/4/1951,Consumer
CUST022812,Leroy,Joseph,3/30/2009,Corporate
CUST022813,Sherri,Martin,5/10/2015,Consumer
CUST022814,Elijah,Johnson,4/11/1989,Corporate
CUST022815,Dominic,Hernandez,7/5/1950,Consumer
CUST022816,Timothy,Collins,2/17/2003,Corporate
CUST022817,Kimberly,Payne,12/25/1991,Corporate
CUST022818,Samantha,Johnson,10/26/1981,Corporate
CUST022819,Justin,Williams,10/1/1957,Corporate
CUST022820,Ashley,Leonard,2/9/1990,Corporate
CUST022821,Juan,Bates,1/25/1981,Consumer
CUST022822,Linda,Cabrera,7/22/2005,Corporate
CUST022823,Travis,Walker,5/4/1954,Consumer
CUST022824,Adam,Martinez,5/31/1971,Consumer
CUST022825,Daniel,Duncan,5/13/1955,Corporate
CUST022826,James,Dickerson,4/18/2016,Corporate
CUST022827,Jeremy,Huffman,5/4/1998,Corporate
CUST022828,Dawn,Ramirez,10/13/2015,Consumer
CUST022829,Kevin,Franklin,6/15/1983,Consumer
CUST022830,Elizabeth,Jones,9/14/1957,Corporate
CUST022831,Jamie,Valenzuela,12/24/2007,Consumer
CUST022832,Nathan,Simon,2/15/2016,Corporate
CUST022833,Thomas,Alexander,4/7/2017,Consumer
CUST022834,Shannon,Goodman,1/22/2016,Corporate
CUST022835,Holly,Mcpherson,10/1/1992,Corporate
CUST022836,Amanda,Sanchez,6/15/1993,Corporate
CUST022837,Jerry,Smith,7/15/1970,Consumer
CUST022838,Gary,Warner,10/14/1950,Consumer
CUST022839,Tiffany,Huff,7/4/1966,Corporate
CUST022840,Kathryn,Smith,6/10/1976,Corporate
CUST022841,Christopher,Smith,6/29/1997,Corporate
CUST022842,James,Johnson,4/20/1998,Corporate
CUST022843,Shawn,Norton,7/14/1962,Consumer
CUST022844,Teresa,Mckay,6/8/1968,Corporate
CUST022845,Kurt,Fields,1/21/1974,Corporate
CUST022846,Tracy,Gonzalez,8/4/1984,Consumer
CUST022847,Jennifer,Davis,9/23/1955,Consumer
CUST022848,Kim,Garcia,6/7/2018,Consumer
CUST022849,Brian,Buchanan,2/21/1984,Consumer
CUST022850,Michael,Rodriguez,7/15/1996,Corporate
CUST022851,Kevin,Hamilton,5/1/2014,Consumer
CUST022852,Benjamin,Young,1/12/1991,Corporate
CUST022853,Carlos,Wright,6/3/1986,Consumer
CUST022854,John,Perkins,4/15/2005,Corporate
CUST022855,Melissa,Nguyen,2/27/1981,Consumer
CUST022856,William,Adams,10/31/2007,Consumer
CUST022857,Gary,Wu,6/26/1961,Consumer
CUST022858,Aaron,Fisher,12/20/2017,Consumer
CUST022859,Jay,Nunez,4/2/1968,Corporate
CUST022860,Melanie,Hawkins,9/21/1978,Corporate
CUST022861,Andrew,Miller,4/8/1952,Consumer
CUST022862,Shawn,Bautista,4/6/1968,Consumer
CUST022863,Heather,Roberts,6/7/1995,Corporate
CUST022864,Mark,Turner,3/27/1984,Corporate
CUST022865,Ann,Cook,6/11/1980,Consumer
CUST022866,Kelsey,Watkins,10/31/2015,Corporate
CUST022867,Andrew,Davidson,4/5/1996,Corporate
CUST022868,Kimberly,Torres,10/9/2006,Corporate
CUST022869,Jacob,Joseph,7/9/2010,Corporate
CUST022870,Daniel,Thompson,12/25/1982,Corporate
CUST022871,Nicholas,Taylor,10/29/1974,Corporate
CUST022872,Julia,Mathis,2/25/1989,Corporate
CUST022873,Amber,Hughes,6/13/1966,Corporate
CUST022874,Randy,Stout,10/20/2010,Corporate
CUST022875,Teresa,Noble,9/13/1976,Consumer
CUST022876,Vickie,Johnson,6/21/1969,Corporate
CUST022877,Steven,Burns,1/10/2013,Consumer
CUST022878,Jessica,Lindsey,4/19/1981,Corporate
CUST022879,James,Martinez,1/25/1986,Consumer
CUST022880,Monique,Ferguson,7/2/2000,Corporate
CUST022881,Cindy,Sanchez,7/20/2017,Corporate
CUST022882,Melissa,Weaver,9/10/1994,Consumer
CUST022883,Jacqueline,Smith,3/16/1966,Corporate
CUST022884,Shannon,Nunez,1/21/2002,Corporate
CUST022885,Mckenzie,Moore,8/1/1968,Consumer
CUST022886,Scott,Sandoval,12/6/2008,Corporate
CUST022887,Jeffrey,Wolf,2/27/2008,Consumer
CUST022888,Paul,Kelley,6/8/1950,Consumer
CUST022889,Andrew,Carlson,3/21/1986,Consumer
CUST022890,Carla,Edwards,9/28/1962,Corporate
CUST022891,James,Oliver,8/24/1986,Corporate
CUST022892,Douglas,Silva,7/15/1966,Consumer
CUST022893,Katherine,Serrano,2/16/2015,Corporate
CUST022894,Rachel,Lopez,1/25/1992,Corporate
CUST022895,Matthew,Caldwell,9/5/2005,Consumer
CUST022896,Sandra,Hawkins,3/7/2002,Corporate
CUST022897,Tara,Brown,12/10/1970,Corporate
CUST022898,Nancy,Wright,2/14/1955,Corporate
CUST022899,Peter,Brown,6/18/1959,Consumer
CUST022900,Todd,Moon,2/15/1985,Consumer
CUST022901,Jocelyn,Hansen,4/11/1984,Consumer
CUST022902,William,Zamora,11/12/1969,Corporate
CUST022903,Isaiah,Williams,11/25/1964,Corporate
CUST022904,Lauren,Tucker,1/1/1954,Corporate
CUST022905,Jaime,Curry,2/5/1983,Corporate
CUST022906,Jared,Lewis,10/27/1952,Corporate
CUST022907,Kathleen,Anthony,3/25/1997,Corporate
CUST022908,Bryan,Pratt,12/24/1962,Consumer
CUST022909,Wanda,Clark,2/9/1997,Consumer
CUST022910,Melissa,Estrada,2/18/1955,Consumer
CUST022911,Edward,Smith,1/24/2000,Corporate
CUST022912,Kaitlyn,Martin,11/8/1954,Consumer
CUST022913,Heather,Gentry,6/5/2003,Consumer
CUST022914,Amber,Campbell,6/17/1990,Consumer
CUST022915,Justin,Solis,5/12/1975,Consumer
CUST022916,Joyce,Lester,3/10/1977,Corporate
CUST022917,Marcia,Potter,1/21/1951,Consumer
CUST022918,Michelle,Gutierrez,6/14/1982,Consumer
CUST022919,Suzanne,West,7/18/1978,Consumer
CUST022920,David,Peterson,1/5/1981,Consumer
CUST022921,Kimberly,Moreno,4/2/1969,Consumer
CUST022922,Melissa,Ballard,4/8/1958,Consumer
CUST022923,Caroline,Cooper,11/26/2001,Corporate
CUST022924,Jacob,Reed,12/16/1989,Consumer
CUST022925,Sarah,Ellis,5/11/1988,Consumer
CUST022926,Danielle,Morrow,8/22/1990,Consumer
CUST022927,Jason,Wilson,4/14/1978,Corporate
CUST022928,Michael,Bradley,2/25/2017,Consumer
CUST022929,Rebecca,Smith,11/18/1980,Consumer
CUST022930,Anthony,Morris,8/7/2000,Corporate
CUST022931,Robert,Gay,1/28/2010,Consumer
CUST022932,Elizabeth,Garcia,1/26/1990,Corporate
CUST022933,Mark,Smith,4/10/1990,Corporate
CUST022934,Edward,Bennett,4/21/1964,Corporate
CUST022935,David,Johnson,11/18/2013,Corporate
CUST022936,Derrick,Carter,1/28/1989,Corporate
CUST022937,Cynthia,Rose,4/8/1990,Corporate
CUST022938,Marisa,Barnes,9/26/2015,Corporate
CUST022939,Bryan,Khan,9/11/2001,Corporate
CUST022940,Christopher,Ware,5/7/2000,Corporate
CUST022941,Donna,Avila,6/27/1978,Consumer
CUST022942,Kyle,Williams,11/22/1984,Consumer
CUST022943,Pam,Guzman,6/1/1977,Corporate
CUST022944,Jeffrey,Rogers,7/18/1950,Consumer
CUST022945,Elizabeth,Valencia,2/24/1986,Corporate
CUST022946,David,Bridges,1/7/1997,Corporate
CUST022947,John,Dixon,2/4/1991,Corporate
CUST022948,Robert,Griffith,1/25/2012,Consumer
CUST022949,Donald,Chavez,9/12/1988,Consumer
CUST022950,Holly,Richards,5/30/1956,Corporate
CUST022951,Michael,Mahoney,11/25/1969,Consumer
CUST022952,Linda,Flores,7/27/2009,Consumer
CUST022953,Brandy,Rogers,3/29/1957,Consumer
CUST022954,Kim,Kim,5/2/1961,Consumer
CUST022955,Matthew,Lopez,4/15/2012,Consumer
CUST022956,Philip,Bowman,4/18/1975,Consumer
CUST022957,Scott,Calderon,11/26/1991,Corporate
CUST022958,Jacqueline,Carter,1/21/1993,Consumer
CUST022959,Tamara,Shelton,9/17/1986,Consumer
CUST022960,Shannon,Howell,5/14/2017,Consumer
CUST022961,Danny,Montgomery,10/12/1998,Corporate
CUST022962,Anna,Hernandez,8/30/2005,Consumer
CUST022963,Jasmine,Roberts,10/13/1958,Consumer
CUST022964,Annette,Meyer,10/15/2015,Consumer
CUST022965,Heather,Duffy,7/5/2004,Consumer
CUST022966,James,Ellis,1/12/2012,Corporate
CUST022967,Robert,Cortez,9/7/2007,Corporate
CUST022968,John,Williams,5/4/2016,Corporate
CUST022969,Brooke,Watts,6/9/1980,Corporate
CUST022970,Jimmy,Jones,8/7/1956,Consumer
CUST022971,Jonathan,Hernandez,12/9/1962,Corporate
CUST022972,Laurie,Anderson,11/15/1998,Corporate
CUST022973,William,Taylor,4/20/1955,Consumer
CUST022974,Donald,Smith,11/9/1964,Corporate
CUST022975,Sandra,Thompson,3/3/1982,Corporate
CUST022976,Richard,Turner,9/13/2009,Corporate
CUST022977,Sarah,Adams,2/13/2013,Corporate
CUST022978,Nicole,Hansen,1/21/1962,Consumer
CUST022979,Julie,Wolf,6/8/2004,Corporate
CUST022980,Rodney,Morgan,7/22/1955,Consumer
CUST022981,Michael,Montgomery,2/11/1990,Consumer
CUST022982,John,Duncan,4/18/2003,Corporate
CUST022983,Lisa,Hill,7/14/1989,Consumer
CUST022984,Ryan,Brown,2/9/1998,Consumer
CUST022985,Brenda,Houston,3/31/1999,Corporate
CUST022986,Jennifer,Allen,6/4/1950,Consumer
CUST022987,Kathryn,Perkins,6/14/1977,Corporate
CUST022988,Emily,Thomas,4/3/1973,Corporate
CUST022989,Jerry,Frey,3/11/2018,Corporate
CUST022990,Jessica,Barnes,9/7/2002,Corporate
CUST022991,Michael,Garcia,1/17/1953,Consumer
CUST022992,Brenda,Ruiz,8/26/2006,Consumer
CUST022993,Sandra,Peterson,11/18/1974,Corporate
CUST022994,Patricia,Johnson,8/5/1957,Consumer
CUST022995,Marcus,Miranda,7/19/2017,Consumer
CUST022996,Kaitlin,Allen,3/4/2008,Corporate
CUST022997,Ronald,Smith,4/8/1957,Consumer
CUST022998,Katherine,Miller,8/13/1986,Corporate
CUST022999,Abigail,King,10/16/1984,Consumer
CUST023000,Nicole,Munoz,4/16/2012,Consumer
CUST023001,Kyle,Wang,10/25/1965,Consumer
CUST023002,Heather,Reed,6/23/1976,Corporate
CUST023003,Christopher,Ashley,8/12/2003,Consumer
CUST023004,Derek,Lawrence,1/11/1973,Corporate
CUST023005,Heather,Alexander,2/2/1952,Corporate
CUST023006,Sophia,Gardner,3/11/1970,Corporate
CUST023007,Daniel,Griffin,5/8/1977,Corporate
CUST023008,Jonathan,Shepard,6/18/1987,Corporate
CUST023009,Scott,Anderson,7/20/2014,Consumer
CUST023010,Stacey,Stephenson,10/30/1959,Corporate
CUST023011,Edward,Ford,2/16/1962,Consumer
CUST023012,Jerry,Johnson,10/9/1951,Consumer
CUST023013,Kelly,Oconnor,8/7/1980,Corporate
CUST023014,Karen,Hernandez,9/13/2008,Consumer
CUST023015,Brady,White,6/22/1953,Consumer
CUST023016,Kent,Dixon,9/5/1982,Consumer
CUST023017,Paula,Daniel,1/27/1999,Consumer
CUST023018,Anthony,Stokes,1/28/2006,Consumer
CUST023019,Steven,Perez,4/14/2012,Corporate
CUST023020,George,King,9/16/1988,Corporate
CUST023021,Marie,Vega,5/10/2011,Consumer
CUST023022,Amy,Escobar,7/26/2000,Consumer
CUST023023,Pamela,Berry,12/16/1973,Consumer
CUST023024,Gregory,Kim,2/24/2018,Consumer
CUST023025,Rachel,Myers,12/16/2017,Corporate
CUST023026,James,Thompson,8/5/1972,Corporate
CUST023027,Joseph,Ray,5/17/1975,Corporate
CUST023028,Carol,Jones,4/14/1999,Consumer
CUST023029,Cheryl,Wilkins,8/9/1959,Corporate
CUST023030,Stephanie,Rich,2/27/1986,Corporate
CUST023031,Michaela,Knight,9/9/2016,Corporate
CUST023032,Caleb,Jackson,3/20/1950,Corporate
CUST023033,Corey,Keller,2/6/2018,Consumer
CUST023034,Kristin,Ball,4/24/2018,Corporate
CUST023035,Eric,Kelly,1/28/1978,Consumer
CUST023036,Kayla,Patton,9/29/1972,Corporate
CUST023037,Jason,Flores,5/29/1991,Corporate
CUST023038,Rebecca,Jones,7/29/1950,Corporate
CUST023039,Amber,Silva,8/30/1950,Corporate
CUST023040,Christopher,Short,4/8/1998,Consumer
CUST023041,Sarah,Myers,8/26/1987,Consumer
CUST023042,Daniel,Green,2/7/1984,Corporate
CUST023043,Jeremy,Roberts,3/12/1977,Corporate
CUST023044,Tamara,Hicks,11/5/1980,Consumer
CUST023045,Joseph,Martin,2/15/1953,Corporate
CUST023046,John,Brooks,6/23/2002,Consumer
CUST023047,Sherry,Lewis,9/10/1966,Corporate
CUST023048,Amber,Richardson,1/31/2010,Consumer
CUST023049,Amanda,Bean,6/2/1970,Corporate
CUST023050,Andrew,Sosa,1/16/1992,Corporate
CUST023051,Daniel,James,4/8/2001,Corporate
CUST023052,Elaine,Arias,11/11/1977,Consumer
CUST023053,Sean,Gibson,10/4/1994,Corporate
CUST023054,Charles,Lopez,6/6/1995,Consumer
CUST023055,Kenneth,Garcia,5/5/1993,Corporate
CUST023056,Jessica,Martinez,11/3/2006,Consumer
CUST023057,Alexis,Torres,2/11/1982,Consumer
CUST023058,Brett,Cook,2/4/2001,Consumer
CUST023059,Johnny,Snyder,10/11/1981,Corporate
CUST023060,Scott,Costa,5/26/1980,Consumer
CUST023061,Kaitlin,Harris,4/7/1978,Corporate
CUST023062,Linda,Fernandez,8/1/1986,Corporate
CUST023063,Virginia,Johnson,9/7/2013,Consumer
CUST023064,Eric,Gonzalez,7/5/1970,Consumer
CUST023065,Rachel,Schmidt,12/20/1983,Corporate
CUST023066,Richard,Lopez,2/2/1952,Consumer
CUST023067,Jennifer,Turner,4/12/2012,Corporate
CUST023068,Natalie,Anderson,11/27/2004,Corporate
CUST023069,Lindsey,Murray,9/24/2005,Corporate
CUST023070,Rebecca,Andersen,10/4/1951,Corporate
CUST023071,Lindsey,Williams,4/19/1982,Consumer
CUST023072,Kimberly,Hall,7/18/1954,Consumer
CUST023073,Bryan,Olsen,6/8/2007,Corporate
CUST023074,Melissa,Stanton,4/11/1993,Corporate
CUST023075,Joshua,Burgess,4/30/1985,Consumer
CUST023076,Richard,Taylor,4/6/1993,Corporate
CUST023077,James,Small,5/8/1989,Corporate
CUST023078,Christopher,Hester,2/24/1956,Corporate
CUST023079,Darryl,Schmidt,4/11/1973,Corporate
CUST023080,Mindy,Anderson,10/24/1963,Consumer
CUST023081,Kim,Wilson,11/17/2006,Consumer
CUST023082,Phillip,Garcia,11/28/1967,Corporate
CUST023083,Keith,Olsen,5/1/2006,Consumer
CUST023084,Tim,Bishop,12/16/1953,Corporate
CUST023085,Tyler,Johnson,8/16/2007,Corporate
CUST023086,Pamela,Thomas,6/5/1961,Corporate
CUST023087,Abigail,James,7/31/2014,Corporate
CUST023088,Alyssa,Chang,4/27/1965,Corporate
CUST023089,Crystal,Reese,3/15/2017,Corporate
CUST023090,Lisa,Walters,7/3/1970,Consumer
CUST023091,Paul,Banks,2/21/2016,Consumer
CUST023092,Katherine,Jackson,5/31/1969,Consumer
CUST023093,Laura,Hernandez,12/28/2003,Consumer
CUST023094,William,Carter,10/10/1974,Corporate
CUST023095,Jonathan,Castro,6/7/1990,Corporate
CUST023096,Steven,Aguirre,11/25/1986,Corporate
CUST023097,Kevin,Espinoza,11/18/1966,Consumer
CUST023098,Larry,Washington,11/7/2008,Corporate
CUST023099,Thomas,Collier,8/16/2015,Consumer
CUST023100,Anthony,Jones,8/21/1983,Corporate
CUST023101,Jose,Martinez,6/29/1975,Consumer
CUST023102,Howard,Bowman,7/23/2006,Consumer
CUST023103,Holly,Ellis,8/13/1962,Consumer
CUST023104,Derrick,Woods,9/13/1971,Corporate
CUST023105,Heather,Blackwell,4/20/1955,Consumer
CUST023106,Matthew,Walker,4/24/2003,Consumer
CUST023107,Jeffery,Rodriguez,2/25/1982,Consumer
CUST023108,Anthony,Crosby,5/22/1958,Corporate
CUST023109,Deborah,Flowers,12/27/1985,Corporate
CUST023110,Anthony,Farley,6/20/2008,Consumer
CUST023111,Emily,Branch,7/27/2008,Consumer
CUST023112,Lee,Jackson,10/27/1990,Corporate
CUST023113,Susan,Herring,11/17/1981,Corporate
CUST023114,Brian,Sanchez,11/22/1978,Corporate
CUST023115,Sarah,Nelson,7/23/1963,Consumer
CUST023116,David,Morgan,11/17/1958,Consumer
CUST023117,Jennifer,Peters,9/6/2001,Consumer
CUST023118,Sarah,Smith,2/10/2011,Corporate
CUST023119,Adrian,Johnston,6/18/2016,Corporate
CUST023120,Natalie,Wright,3/15/1991,Consumer
CUST023121,Gregory,Santos,12/26/2013,Consumer
CUST023122,Steve,Flores,6/15/1983,Consumer
CUST023123,Anna,Chen,11/26/1989,Consumer
CUST023124,Pamela,Gillespie,4/10/2017,Corporate
CUST023125,Christopher,Woods,5/18/2012,Corporate
CUST023126,Charles,Leonard,8/11/1986,Consumer
CUST023127,Jonathan,Quinn,1/19/2013,Consumer
CUST023128,Amber,Willis,8/10/1998,Consumer
CUST023129,Crystal,Parks,10/29/1960,Corporate
CUST023130,Karina,Kelly,7/15/1956,Corporate
CUST023131,Jennifer,Jackson,12/1/1957,Consumer
CUST023132,Mackenzie,James,11/7/1969,Corporate
CUST023133,Joshua,Forbes,9/11/2016,Consumer
CUST023134,Lori,Johnson,5/6/1985,Consumer
CUST023135,Jimmy,Ruiz,3/29/1990,Corporate
CUST023136,Bryan,Williams,7/12/2012,Consumer
CUST023137,Brandon,Williams,9/13/2003,Corporate
CUST023138,Stacey,Grant,12/18/1955,Consumer
CUST023139,Sarah,Crane,3/20/2005,Corporate
CUST023140,Barbara,Cobb,5/5/1986,Consumer
CUST023141,James,Lopez,1/16/1953,Consumer
CUST023142,Elizabeth,Freeman,9/11/1967,Corporate
CUST023143,Tiffany,Dixon,3/20/2013,Corporate
CUST023144,Alexander,Sims,12/7/2003,Consumer
CUST023145,Kimberly,Patterson,1/11/1950,Corporate
CUST023146,Tony,Thomas,10/22/1950,Consumer
CUST023147,Aaron,Greene,1/31/1976,Corporate
CUST023148,Sheila,Schneider,12/31/1997,Corporate
CUST023149,Michael,Mitchell,4/11/2005,Consumer
CUST023150,Brady,Thomas,10/4/2009,Corporate
CUST023151,Kelsey,Reynolds,2/4/1968,Corporate
CUST023152,Jennifer,Bryant,6/3/1961,Consumer
CUST023153,Sara,Gibson,12/30/1986,Corporate
CUST023154,Debbie,Baker,11/30/1995,Corporate
CUST023155,Jody,Wilson,6/23/1955,Consumer
CUST023156,Ronald,Malone,12/30/2002,Corporate
CUST023157,Meghan,Shelton,4/18/1968,Consumer
CUST023158,Billy,Mendoza,10/19/1965,Consumer
CUST023159,Crystal,Wheeler,2/27/1957,Corporate
CUST023160,Erika,Ryan,2/15/1993,Consumer
CUST023161,Brett,Brown,10/11/1970,Consumer
CUST023162,Charles,Smith,10/4/1970,Corporate
CUST023163,Kristina,Fisher,12/13/2012,Corporate
CUST023164,Arthur,Conley,10/16/2017,Consumer
CUST023165,Michael,Smith,4/16/1958,Consumer
CUST023166,Tonya,Johnson,10/15/1989,Consumer
CUST023167,Carlos,Moon,1/29/1950,Consumer
CUST023168,Zachary,Miller,5/21/1977,Consumer
CUST023169,Nathaniel,Carter,7/16/1957,Corporate
CUST023170,Thomas,Vasquez,9/15/1985,Consumer
CUST023171,Haley,Saunders,3/29/1965,Consumer
CUST023172,John,Nguyen,5/4/2000,Consumer
CUST023173,Amy,Collins,9/14/1997,Corporate
CUST023174,Haley,Campbell,11/21/1961,Consumer
CUST023175,Sheila,Rhodes,2/19/1991,Consumer
CUST023176,Melissa,Mcdaniel,4/20/1988,Consumer
CUST023177,Adam,Martinez,8/17/1968,Consumer
CUST023178,Tony,Hunt,4/3/1951,Consumer
CUST023179,William,Hahn,10/22/2016,Corporate
CUST023180,Jenna,Holmes,7/12/1987,Consumer
CUST023181,Anthony,Allen,10/1/2017,Corporate
CUST023182,Jodi,Mcbride,5/3/1994,Consumer
CUST023183,Dawn,Harper,8/8/2013,Corporate
CUST023184,Alexandra,Barnes,9/3/1956,Consumer
CUST023185,Emily,Mitchell,1/7/2000,Corporate
CUST023186,Selena,Huff,9/27/1963,Corporate
CUST023187,Kevin,Keith,10/17/2008,Consumer
CUST023188,John,Estrada,2/27/1998,Consumer
CUST023189,Karen,Clark,2/11/1961,Corporate
CUST023190,Lisa,Smith,8/4/1968,Corporate
CUST023191,Scott,Ramirez,10/4/1998,Consumer
CUST023192,Tiffany,Stephens,11/15/1980,Corporate
CUST023193,Mike,Burnett,10/29/2012,Consumer
CUST023194,Julie,Townsend,10/30/1962,Corporate
CUST023195,Joshua,Andrade,4/20/1965,Consumer
CUST023196,Ann,Tapia,5/13/2016,Consumer
CUST023197,Melissa,Horne,3/14/1976,Consumer
CUST023198,Mary,Hart,9/4/1966,Corporate
CUST023199,Jessica,Ferguson,7/10/1981,Corporate
CUST023200,Sherry,Mccarthy,1/27/1967,Corporate
CUST023201,Jamie,Conrad,12/3/2000,Corporate
CUST023202,Ronald,Best,12/24/1970,Consumer
CUST023203,Renee,Gill,9/28/2012,Consumer
CUST023204,Jessica,Sloan,11/14/1970,Corporate
CUST023205,Kyle,Hawkins,9/7/1955,Corporate
CUST023206,Michael,Byrd,7/19/2007,Corporate
CUST023207,Steve,Hoover,6/8/2010,Consumer
CUST023208,Michelle,Thompson,10/30/1984,Consumer
CUST023209,Robert,Snyder,2/10/1959,Corporate
CUST023210,Melanie,Rivas,7/23/2001,Consumer
CUST023211,Steven,Jones,7/9/1961,Consumer
CUST023212,Sarah,Ramirez,9/4/1958,Consumer
CUST023213,Ashley,Hill,4/25/1989,Consumer
CUST023214,Paul,Bailey,1/2/1966,Consumer
CUST023215,Karen,Allen,4/22/2003,Corporate
CUST023216,John,Goodman,7/7/1957,Consumer
CUST023217,Jodi,Howell,5/2/1975,Corporate
CUST023218,Grace,Andrews,9/2/1950,Corporate
CUST023219,Deborah,Turner,5/14/2009,Corporate
CUST023220,Nicole,Morrison,12/8/1959,Corporate
CUST023221,Courtney,Page,3/24/1987,Corporate
CUST023222,Mary,Bruce,10/13/1962,Corporate
CUST023223,Stephanie,Myers,4/28/2004,Corporate
CUST023224,John,Garcia,1/7/1968,Consumer
CUST023225,Christine,Lewis,2/20/2006,Consumer
CUST023226,Allison,Ho,7/13/1969,Consumer
CUST023227,Andrew,White,1/27/2004,Corporate
CUST023228,Anthony,Jackson,12/4/1989,Consumer
CUST023229,Steven,Colon,1/26/1956,Consumer
